Protein,Betweenness
GRMZM2G024051_P01,0.0
GRMZM2G036050_P03,26262.188878661
GRMZM2G036464_P01,1084.2296907589953
GRMZM2G098290_P01,1446.3297574708067
GRMZM2G115646_P01,1496.7090819686268
GRMZM5G834128_P01,0.0
GRMZM5G872068_P01,3.2927580183851797
GRMZM2G105598_P03,214.8354869243262
GRMZM2G024180_P01,0.0
GRMZM2G096051_P01,566.3214763996239
GRMZM2G024335_P02,0.0
GRMZM2G029566_P01,12.628719039364764
GRMZM2G093359_P01,30817.77105756085
GRMZM2G156516_P01,0.0
GRMZM2G448446_P02,19145.113461130062
GRMZM2G092817_P01,0.8564387187984561
GRMZM2G105207_P02,15.459830236665695
GRMZM2G024533_P01,0.0
GRMZM2G024657_P01,0.0
GRMZM2G064328_P01,12501.473510335003
GRMZM2G024738_P04,0.0
GRMZM2G025031_P01,0.0
GRMZM2G044074_P01,0.0
GRMZM2G365644_P02,0.0
GRMZM2G377609_P03,0.0
GRMZM2G024739_P01,0.0
GRMZM2G029519_P03,0.0
GRMZM2G043955_P01,38.014196889628444
GRMZM2G049549_P01,26594.36568951696
GRMZM2G052821_P01,32735.104719834882
GRMZM2G103897_P01,0.0
GRMZM2G104262_P01,0.0
GRMZM2G104608_P02,38.014196889628444
GRMZM2G158662_P01,13036.317752676041
GRMZM2G171736_P01,38.014196889628444
GRMZM2G172152_P01,44337.70753837228
GRMZM2G462690_P01,38.014196889628444
GRMZM2G061043_P01,623.1292732755941
GRMZM2G066981_P01,308.5688903114965
GRMZM2G117707_P02,1939.975366428627
GRMZM2G144744_P01,40113.94862491566
GRMZM2G341621_P01,21418.11415518852
GRMZM2G700014_P02,46.63673478316709
GRMZM5G861678_P06,53.398928721306234
GRMZM2G164090_P01,41.12289389736399
GRMZM2G024811_P01,192.22068606551957
GRMZM2G094716_P01,2.934109269873051
GRMZM2G107798_P01,312.8858151751256
GRMZM2G373578_P01,5.528595846627314
GRMZM2G452896_P01,779.0794707521313
GRMZM5G848603_P03,822.8276014967471
GRMZM2G024882_P01,0.0
GRMZM2G025356_P01,11.38774638881793
GRMZM2G356938_P01,0.0
GRMZM2G402653_P01,0.0
GRMZM2G025459_P01,12486.000000000004
GRMZM2G173536_P01,0.0
GRMZM2G154165_P03,1887.1765776365087
GRMZM2G043724_P01,8128.9680557455795
GRMZM2G152553_P01,31.485911122653906
GRMZM5G863229_P01,6442.086127713498
GRMZM2G025598_P01,11.28418328469226
GRMZM2G025680_P01,0.0
GRMZM2G025783_P01,13.491030592786451
GRMZM2G025806_P02,0.0
GRMZM5G803503_P01,29.76346209412617
GRMZM2G026015_P02,0.0
GRMZM2G028302_P01,0.0
GRMZM2G026050_P01,84.97370770262813
GRMZM2G026085_P01,0.0
GRMZM2G026117_P02,0.0
GRMZM2G041159_P01,0.0
GRMZM2G464137_P02,0.008248088045969609
GRMZM5G809184_P01,868.8688468011962
GRMZM5G822563_P01,198.13727802898262
GRMZM2G063192_P01,1002.5092304219654
GRMZM2G100872_P01,462.3848777581107
GRMZM2G132465_P01,12.22745345813879
GRMZM2G148060_P01,12486.000000000011
GRMZM2G161913_P01,1392.026076922706
GRMZM2G026389_P01,0.0
GRMZM2G111975_P01,37453.59573996212
GRMZM2G421463_P02,18.89678609637603
GRMZM2G026597_P01,0.0
GRMZM2G046002_P01,0.0
GRMZM2G124820_P01,0.0
GRMZM2G026649_P02,2651.749276703091
GRMZM2G026656_P01,0.0
GRMZM2G139803_P01,0.0
GRMZM2G157458_P01,0.0
GRMZM2G026807_P01,14186.098736887892
GRMZM2G178960_P01,0.0
GRMZM2G094884_P02,7.339762800932972
GRMZM2G049902_P01,6023.668904760341
GRMZM2G052341_P01,1379.6631263956751
GRMZM2G108277_P01,395.25187991931267
GRMZM2G027075_P02,1.4049362909014644
GRMZM2G027115_P01,0.0
GRMZM2G027193_P01,0.0
GRMZM2G027209_P02,0.0
GRMZM2G027219_P01,0.0
GRMZM2G408706_P03,0.0
GRMZM2G073950_P01,34687.52921666377
GRMZM2G077673_P01,30.793847416048006
GRMZM2G111225_P01,44.198583022602094
GRMZM2G178517_P01,36355.537080017144
GRMZM2G351582_P01,8.836722818267944
GRMZM2G385989_P01,191.13201774546863
GRMZM2G143723_P01,86.32117023784416
GRMZM2G156307_P01,5.8901829226659075
GRMZM2G027462_P01,8.824987363673962
GRMZM5G849107_P01,9.227085129152412
GRMZM2G173641_P01,36.68177279102333
GRMZM2G027665_P01,641.8398736757139
GRMZM2G027695_P01,0.0
GRMZM2G027726_P01,4192.549850708072
GRMZM2G067601_P01,1190.05645250366
GRMZM2G071745_P02,16.99520336420402
GRMZM2G074169_P01,11212.27824027879
GRMZM2G166855_P01,70.08721638605766
GRMZM2G027741_P02,0.0
GRMZM2G027835_P01,4.902633903424596
GRMZM5G871471_P02,71.80977138657394
GRMZM2G027886_P01,0.0
GRMZM2G027955_P01,12.0823183652988
GRMZM2G028036_P01,0.0
GRMZM2G013342_P01,25709.044573786683
GRMZM2G099187_P01,112.23982268044713
GRMZM2G173680_P01,13644.630395772687
GRMZM2G068217_P01,0.0
GRMZM2G069229_P01,339.71087638226885
GRMZM2G102754_P01,0.0
GRMZM2G147560_P01,0.0
GRMZM2G178190_P01,0.0
GRMZM2G053927_P02,16.415614428448364
GRMZM2G060742_P01,38.85031043913225
GRMZM2G073954_P01,38.85031043913225
GRMZM2G158378_P01,2923.394557095371
GRMZM2G158682_P01,0.0
GRMZM2G347174_P02,38.85031043913225
GRMZM2G028552_P01,12552.865418951753
GRMZM2G052418_P01,0.0
GRMZM2G028900_P01,138.03631079558718
GRMZM2G046743_P01,11.799510274595884
GRMZM2G110080_P01,119.01783526881707
GRMZM2G366520_P01,5.6621972443541155
GRMZM2G466545_P01,55.88368875708659
GRMZM2G029048_P01,0.0
GRMZM2G063917_P01,0.0
GRMZM2G074604_P01,0.0
GRMZM2G081582_P01,0.0
GRMZM2G118345_P01,59.68897653436168
GRMZM2G153871_P01,0.0
GRMZM2G160541_P01,0.0
GRMZM2G170692_P01,0.0
GRMZM2G334660_P01,0.0
GRMZM2G441347_P01,0.0
GRMZM2G447436_P01,0.0
GRMZM2G029065_P01,997.1965782320624
GRMZM2G135817_P01,0.0
GRMZM2G417835_P01,1805.173692700708
GRMZM2G029184_P01,0.0
GRMZM2G162616_P01,17521.794563103027
GRMZM2G045287_P01,62411.176171516236
GRMZM2G148213_P01,26.25111645545094
GRMZM2G029536_P01,12603.430218232344
GRMZM2G139533_P01,4206.159726716703
GRMZM2G158083_P01,2.2502353391715766
GRMZM2G088305_P01,0.0
GRMZM2G051622_P01,16.343114066162485
GRMZM2G138659_P01,20.112684479100107
GRMZM2G368902_P01,1058.0755932471086
GRMZM2G448523_P01,10.965519066410684
GRMZM2G172274_P01,0.0
GRMZM2G115257_P01,12570.870270529378
GRMZM2G070978_P02,54.80451240938005
GRMZM2G093119_P01,0.0
GRMZM2G180990_P02,78.94753581311377
GRMZM2G030241_P01,0.0
GRMZM2G142334_P01,16.919197434615576
GRMZM2G030422_P01,25490.488303679253
GRMZM2G449163_P01,8.823378401652219
GRMZM2G030494_P01,0.0
GRMZM5G897818_P01,0.11892437307321195
GRMZM2G030542_P01,0.0
GRMZM2G030596_P01,0.0
GRMZM2G309152_P01,44086.68705639085
GRMZM2G030598_P02,0.0
GRMZM2G030659_P01,0.0
GRMZM2G031033_P01,0.0
GRMZM2G031040_P01,0.0
GRMZM2G031261_P02,0.0
GRMZM2G031317_P01,0.0
GRMZM2G084859_P01,0.0
GRMZM2G031308_P01,0.0
GRMZM2G349655_P01,8.779066333595258
GRMZM2G173777_P01,5718.378845543375
GRMZM2G031496_P01,0.0
GRMZM2G031501_P03,0.0
GRMZM2G031656_P01,0.0
GRMZM2G031761_P02,0.9043494821688128
GRMZM2G031802_P03,3052.9806176733355
GRMZM2G037655_P01,0.0
GRMZM2G101413_P01,22971.797425544428
GRMZM2G138881_P01,0.0
GRMZM2G147459_P01,0.0
GRMZM2G408989_P01,0.0
GRMZM2G031825_P01,129.18692405231647
GRMZM2G031837_P01,0.0
GRMZM2G113840_P01,0.0
GRMZM2G091563_P01,23.362645265083803
GRMZM2G099481_P01,0.0
GRMZM5G841900_P03,21.300214038697735
GRMZM2G058292_P01,217.59413548525382
GRMZM2G031981_P01,593.496900689458
GRMZM2G152319_P02,362.9565419512502
GRMZM2G442148_P01,50690.63720548736
GRMZM2G064163_P01,12637.373279025847
GRMZM2G032252_P02,0.0
GRMZM5G806358_P01,0.0
GRMZM2G032253_P01,2471.5826961916264
GRMZM2G059121_P01,12955.18803749464
GRMZM2G032260_P02,1626.365698510857
GRMZM2G081812_P01,1037.3702715316049
GRMZM2G125812_P01,0.0
GRMZM2G032282_P01,1078.0970141472628
GRMZM2G105436_P01,12084.409712266704
GRMZM2G032367_P01,0.0
GRMZM5G884707_P01,35753.00114378691
GRMZM2G045467_P01,7405.405816681291
GRMZM2G051367_P01,7195.1437864259615
GRMZM2G060611_P01,0.0
GRMZM2G133173_P01,0.0
GRMZM2G177273_P01,134.96120434284012
GRMZM2G386971_P01,7405.405816681291
GRMZM2G032419_P01,457.0631131592098
GRMZM2G034243_P01,11.233618624477726
GRMZM2G163572_P01,2.7083471907668653
GRMZM2G700665_P03,1418.7346741723347
GRMZM5G874082_P03,20.240049633426523
GRMZM2G056495_P01,0.06682872317240827
GRMZM2G088235_P01,5401.363067303607
GRMZM2G445944_P01,6789.768655434171
GRMZM2G032910_P01,389.78145285216806
GRMZM2G057674_P01,0.1111111111111111
GRMZM2G079109_P01,264.8202621851116
GRMZM2G130305_P02,171.0802341372868
GRMZM2G392791_P01,1345.97892472336
GRMZM2G032936_P01,36.82993867511186
GRMZM2G032977_P01,0.0
GRMZM2G168744_P01,0.0
GRMZM2G033098_P01,0.0
GRMZM2G033219_P01,4.728697832789894
GRMZM2G033356_P01,21337.764935780513
GRMZM2G045109_P01,2.1173926503720946
GRMZM2G033491_P01,0.0
GRMZM2G041328_P01,3855.6954192096446
GRMZM2G057448_P01,29.350490828231216
GRMZM2G064759_P01,480.9341568524438
GRMZM2G136599_P01,17368.45695866588
GRMZM2G033570_P01,3.111129335260203
GRMZM2G033592_P01,0.0
GRMZM2G028183_P02,0.12832625988153157
GRMZM2G081037_P01,1136.481079511336
GRMZM2G368908_P01,0.3944804280067925
GRMZM5G879665_P01,0.0
GRMZM2G033649_P01,0.0
GRMZM2G033820_P01,24.178903824104694
GRMZM2G045294_P02,24.178903824104694
GRMZM2G105362_P02,200.33154598862333
GRMZM2G129291_P01,24.178903824104694
GRMZM2G163533_P01,23.803642494706672
GRMZM2G355572_P01,24.178903824104694
GRMZM2G410978_P01,0.0
GRMZM2G091481_P01,1375.4376454241942
GRMZM2G034079_P01,21.217017327766982
GRMZM2G046583_P01,10655.477992641454
GRMZM5G887647_P01,21.217017327766982
GRMZM2G034120_P01,0.0
GRMZM2G034183_P01,0.0
GRMZM2G034278_P01,0.0
GRMZM2G347056_P01,12573.74124586759
GRMZM2G034302_P03,0.0
GRMZM2G081589_P01,0.0
GRMZM2G083248_P01,0.0
GRMZM2G087901_P01,0.0
GRMZM2G106741_P01,0.0
GRMZM2G034410_P01,0.0
GRMZM2G107575_P01,24286.467523925614
GRMZM2G034503_P01,0.0
GRMZM2G145482_P01,12512.266081600235
GRMZM2G034534_P01,124770.0
GRMZM2G035256_P01,3120.7499999999995
GRMZM2G041369_P01,0.0
GRMZM2G058630_P01,0.0
GRMZM2G061885_P01,3120.7499999999995
GRMZM2G082633_P01,0.0
GRMZM2G095763_P01,3120.7499999999995
GRMZM2G152895_P01,3120.7499999999995
GRMZM2G352855_P01,0.0
GRMZM2G376595_P01,0.0
GRMZM2G034651_P01,65.44995427737288
GRMZM2G034709_P01,0.0
GRMZM2G147243_P02,316.5158156565065
GRMZM2G034945_P01,0.0
GRMZM2G073725_P01,0.4
GRMZM2G087326_P01,0.2
GRMZM5G830681_P01,0.2
GRMZM2G035063_P01,2.601551172734252
GRMZM2G035168_P01,0.033980105306596536
GRMZM2G088291_P02,0.0
GRMZM2G035268_P01,160.37800313150996
GRMZM2G135978_P01,119.70195231147828
GRMZM2G095931_P01,6.463537567980217
GRMZM2G035461_P01,0.0
GRMZM2G077463_P01,0.0
GRMZM2G091558_P01,0.0
GRMZM2G112366_P01,1005.8355968470526
GRMZM2G131321_P01,4140.703786691474
GRMZM2G154151_P02,0.0
GRMZM2G116087_P01,3219.1756990714234
GRMZM2G179454_P01,3280.0489931778984
GRMZM2G035599_P01,0.0
GRMZM2G104070_P01,0.0
GRMZM5G874903_P01,58.902276553939174
GRMZM5G891282_P01,0.0
GRMZM2G035708_P01,0.0
GRMZM5G831313_P01,0.0089229309338005
GRMZM2G079236_P01,567.3934730181675
GRMZM2G106921_P01,0.0
GRMZM2G033493_P01,0.0
GRMZM2G101287_P01,51.57998537159265
GRMZM2G306732_P01,31.55196717856204
GRMZM5G826979_P01,75.91232025854192
GRMZM5G899366_P01,0.0
GRMZM2G035922_P01,0.0
GRMZM2G094959_P01,2401.0540789831693
GRMZM2G134284_P01,0.0
GRMZM2G160151_P03,3627.233985419454
GRMZM2G455115_P01,20.98264217449221
GRMZM2G036418_P01,12485.999999999995
GRMZM2G145974_P01,0.0
GRMZM2G036448_P01,0.0
GRMZM2G036543_P01,2.3947231455321996
GRMZM2G082214_P01,0.0
GRMZM2G094255_P01,934.3374708039728
GRMZM2G036697_P01,0.0
GRMZM2G114220_P01,38.65888762665955
GRMZM5G836250_P03,3744.0564885463928
GRMZM2G036861_P01,255.4887403124854
GRMZM2G051129_P02,0.0
GRMZM2G124365_P01,2973.8661016245183
GRMZM2G164562_P01,31685.074269479024
GRMZM2G573867_P01,0.0
GRMZM2G036921_P01,0.0
GRMZM2G039419_P01,2.3582122324005903
GRMZM2G088870_P02,2.3582122324005903
GRMZM2G037150_P01,432.92185372588244
GRMZM2G015592_P01,0.0
GRMZM2G430745_P01,0.0
GRMZM2G037926_P01,77.61666922866381
GRMZM2G084570_P01,120.86640621904255
GRMZM2G116885_P01,73.13581296766743
GRMZM5G854731_P01,0.0
GRMZM2G052178_P02,600.2769875468827
GRMZM2G092797_P01,181.47792032196816
GRMZM5G808610_P01,109.16317462538333
GRMZM2G072415_P01,1769.4038157978378
GRMZM2G060702_P02,164.19147325014526
GRMZM5G860137_P01,7388.792618192025
GRMZM2G130064_P01,12822.082718272193
GRMZM2G038536_P01,0.0
GRMZM2G124718_P01,0.0
GRMZM2G038588_P01,7424.191943646689
GRMZM2G083346_P01,144.75931368399324
GRMZM2G038791_P01,7798.887452629084
GRMZM2G172581_P02,0.0
GRMZM2G180863_P01,17.219102709914964
GRMZM5G853305_P01,14.923778572559623
GRMZM2G154747_P01,31.7121205816517
GRMZM2G060324_P01,180.89767166242498
GRMZM2G070562_P01,0.0
GRMZM2G073123_P01,602.6847799269153
GRMZM2G077744_P01,33.83285596272807
GRMZM2G167262_P01,1859.673339578108
GRMZM2G039214_P01,2074.6993448761186
GRMZM5G830436_P01,65783.08844889762
GRMZM2G039325_P01,1248.7827312470142
GRMZM2G039370_P01,0.0
GRMZM2G153208_P01,0.0
GRMZM2G069106_P01,3463.744848213755
GRMZM2G039455_P01,0.0
GRMZM2G039592_P01,0.0
GRMZM2G039900_P01,96.48613958778736
GRMZM2G128895_P01,198.05466308902126
GRMZM5G806309_P01,0.0
GRMZM2G039982_P01,112.1581978647985
GRMZM2G095400_P01,112.1581978647985
GRMZM2G101698_P02,179.52720590707995
GRMZM2G135816_P01,1730.3318669540784
GRMZM2G168412_P02,219.76337846316088
GRMZM2G452523_P01,112.1581978647985
GRMZM2G040039_P01,212.73715564034816
GRMZM2G155974_P02,6.2703770582016825
GRMZM2G040207_P01,0.0
GRMZM2G120373_P01,25712.239547852132
GRMZM2G040320_P01,189.78257635103444
GRMZM2G040382_P01,12486.000000000007
GRMZM2G073049_P01,0.0
GRMZM5G817439_P01,20.16785273585128
GRMZM2G346639_P01,24.26977602632727
GRMZM2G041015_P01,39.23285948615634
GRMZM2G092459_P03,4177.624150778163
GRMZM2G134402_P01,5659.567114895298
GRMZM2G342386_P02,23376.420234380646
GRMZM2G450920_P01,468.4257364648028
GRMZM5G842058_P01,726.3077171712487
GRMZM2G082613_P02,0.538890505339397
GRMZM2G174669_P02,1425.0879623756387
GRMZM2G112530_P01,0.0
GRMZM2G171328_P01,0.0
GRMZM2G041527_P01,0.0
GRMZM2G041613_P03,3217.613477870042
GRMZM2G085254_P01,0.0
GRMZM2G042036_P03,5079.996996887403
GRMZM2G139650_P01,0.0
GRMZM5G839592_P03,20595.7667409899
GRMZM2G042040_P01,0.0
GRMZM2G042099_P01,0.0
GRMZM2G042171_P01,0.0
GRMZM2G068212_P01,0.0
GRMZM2G080178_P01,0.0
GRMZM2G154211_P01,0.0
GRMZM2G158013_P01,0.0
GRMZM2G159632_P01,0.0
GRMZM2G342907_P01,0.0
GRMZM2G395114_P01,0.0
GRMZM2G444801_P01,0.0
GRMZM2G394261_P01,185.92130900244237
GRMZM5G841015_P01,105.34215684717306
GRMZM2G042443_P01,0.0
GRMZM5G818977_P01,4.02492326085315
GRMZM2G042615_P01,4.33142403156393
GRMZM2G043291_P01,0.0
GRMZM2G162486_P01,0.0
GRMZM2G042733_P01,29237.906030676037
GRMZM2G073929_P01,10904.421586455932
GRMZM2G043117_P01,22.965036536824297
GRMZM2G164202_P01,54.68609113192603
GRMZM2G397675_P01,35.66137260100783
GRMZM2G304212_P01,0.0752944906974532
GRMZM2G043414_P01,0.33333333333333337
GRMZM2G062429_P01,0.33333333333333337
GRMZM2G073380_P01,0.0
GRMZM2G088549_P02,0.33333333333333337
GRMZM2G089860_P01,0.0
GRMZM2G094452_P01,0.33333333333333337
GRMZM2G106578_P01,0.33333333333333337
GRMZM2G128214_P01,0.33333333333333337
GRMZM2G345725_P01,0.0
GRMZM2G382537_P01,1164.7440066031481
GRMZM5G812553_P02,0.0
GRMZM2G323024_P01,12486.17725129273
GRMZM2G043484_P02,91.082466049649
GRMZM2G021471_P01,250.9775134681085
GRMZM2G043500_P01,0.0
GRMZM2G169699_P04,0.0
AC197122.3_FGP003,14.467624963413106
GRMZM2G043749_P01,0.0
GRMZM2G043854_P01,0.0
GRMZM2G123204_P01,2345.0536172310476
GRMZM2G306945_P01,15691.370129788098
GRMZM2G067638_P01,50.633962792018934
GRMZM2G077669_P01,26.865984119343583
GRMZM2G044011_P01,85.62895166689052
GRMZM2G044023_P01,0.0
GRMZM2G011491_P01,0.0
GRMZM2G061988_P01,213.13997113699554
GRMZM2G145905_P01,1391.832663905824
GRMZM2G089498_P02,0.0
GRMZM2G146331_P01,0.0
GRMZM2G470513_P01,12502.913669053161
GRMZM2G180815_P01,13140.540417103508
GRMZM2G044354_P01,0.0
GRMZM2G124557_P02,12949.510341243174
GRMZM2G142816_P01,5.868219490250287
GRMZM2G176029_P01,0.0
GRMZM2G044627_P01,0.0
GRMZM2G107570_P01,0.0
GRMZM2G044805_P01,1488.7467873798366
GRMZM2G165195_P01,4407.606995800683
GRMZM2G045128_P01,84.97370770262813
GRMZM2G045185_P01,0.0
GRMZM2G173341_P01,0.0
GRMZM2G045303_P01,47.078187799926255
GRMZM2G045314_P03,192813.34059840412
GRMZM2G003715_P01,0.0
GRMZM2G007651_P01,0.0
GRMZM2G045977_P01,1992.279852081726
GRMZM2G052328_P01,0.0
GRMZM2G055724_P01,102.85218353338614
GRMZM2G068059_P03,125.43841250257124
GRMZM2G086032_P01,0.0
GRMZM2G101711_P02,0.0
GRMZM2G104907_P01,0.0
GRMZM2G138103_P01,137.58533448678844
GRMZM2G165270_P01,0.0
GRMZM2G168510_P02,5672.228460718489
GRMZM2G340534_P01,0.0
GRMZM2G380515_P02,0.0
GRMZM2G424783_P02,0.0
GRMZM2G428579_P01,0.0
GRMZM2G701801_P02,0.0
GRMZM5G807260_P01,0.0
GRMZM5G845163_P02,0.0
GRMZM5G882758_P01,0.0
GRMZM2G045331_P01,774.7469707481076
GRMZM2G457909_P01,267.3800965642648
GRMZM2G073077_P02,34.390576148466806
GRMZM2G045421_P01,3.516417148780946
GRMZM2G045435_P01,0.0
GRMZM2G062488_P01,37452.00000000001
GRMZM2G079682_P02,0.0
GRMZM2G104118_P01,0.0
GRMZM2G001918_P01,33.74164998028921
GRMZM2G092780_P01,685.3033343358628
GRMZM2G045704_P01,0.0
GRMZM2G045808_P01,0.0
GRMZM2G115762_P01,0.0
GRMZM2G046186_P01,85.56001589011515
GRMZM2G046191_P01,12485.999999999998
GRMZM2G472023_P01,0.0
GRMZM2G436742_P01,0.0
GRMZM5G871592_P01,13.318558877340818
GRMZM2G046244_P01,10.267639588013738
GRMZM2G046284_P01,619.3594033667816
GRMZM2G057823_P01,14.745950785097238
GRMZM2G066024_P01,26534.54229314231
GRMZM2G069195_P01,0.0
GRMZM2G089365_P01,14.745950785097238
GRMZM2G155253_P02,4104.866480205381
GRMZM2G345493_P01,0.0
GRMZM2G046558_P02,3.904593104494875
GRMZM2G391511_P01,0.0
GRMZM2G050371_P01,74.54026559901081
GRMZM2G062142_P01,1.6805471209426157
GRMZM2G046824_P03,0.0
GRMZM2G046846_P01,0.0
GRMZM2G057576_P01,25880.6252466255
GRMZM2G047018_P01,169.35430990531944
GRMZM2G127591_P01,26.293367676519786
GRMZM2G047093_P01,520.5155002063593
GRMZM2G123159_P01,2435.7838295750607
GRMZM2G142836_P01,0.0
GRMZM2G109121_P02,73.51862474142061
GRMZM2G047204_P01,12502.959953345062
GRMZM2G075257_P03,0.0
GRMZM2G149587_P02,7941.978612600078
GRMZM2G047214_P01,0.0
GRMZM2G047321_P01,0.0
GRMZM2G047347_P02,0.95
GRMZM2G059669_P01,0.0
GRMZM2G069596_P01,0.0
GRMZM2G071208_P01,0.95
GRMZM2G087103_P02,0.2
GRMZM2G108416_P01,0.0
GRMZM2G153536_P02,0.95
GRMZM5G860824_P01,0.95
GRMZM2G047370_P01,0.0
GRMZM2G047372_P01,0.0
GRMZM2G047384_P02,0.2
GRMZM2G097573_P01,0.2
GRMZM2G132303_P01,0.0
GRMZM2G160738_P01,0.2
GRMZM2G164062_P01,74886.2
GRMZM2G171317_P01,0.2
GRMZM2G175269_P01,0.0
GRMZM2G169914_P01,32.45563974764576
GRMZM2G047564_P03,551.259191844251
GRMZM2G047590_P02,2250.241174119037
GRMZM2G047695_P01,0.0
GRMZM2G409726_P01,8.561315061075712
GRMZM2G048277_P01,0.0
GRMZM2G100260_P01,4173.6292858645065
GRMZM2G121776_P01,90.67480617192993
GRMZM2G144890_P01,54.18256938762908
GRMZM2G048129_P01,0.0
GRMZM2G305115_P01,0.0
GRMZM2G058414_P01,228.56523513823976
GRMZM2G048549_P01,0.0
GRMZM2G048561_P01,0.0
GRMZM2G116243_P01,119.11677155286348
GRMZM2G048672_P01,0.0
GRMZM2G048680_P01,320.1902662341563
GRMZM2G048762_P01,0.0
GRMZM2G075265_P01,12486.000000000004
GRMZM2G048806_P01,0.0
GRMZM2G171022_P01,0.0
GRMZM2G048846_P01,22153.9480246446
GRMZM2G171372_P01,0.4708793272998215
GRMZM2G049021_P01,120.81515717328958
GRMZM2G362413_P01,0.0
GRMZM2G346513_P01,0.0
GRMZM2G049296_P01,0.0
GRMZM2G049390_P03,4417.457149014225
GRMZM2G051219_P01,5561.35808075376
GRMZM2G049484_P01,0.0
GRMZM2G049495_P01,157.34544504636858
GRMZM2G049536_P02,10.571416725252561
GRMZM2G050126_P02,0.0
GRMZM2G050305_P01,0.0
GRMZM2G050550_P01,54.521975477029265
GRMZM5G843368_P01,266.1018487083478
GRMZM2G050658_P02,0.0
GRMZM2G050697_P01,0.0
GRMZM5G844143_P01,50033.80648410062
GRMZM2G050714_P01,0.0
GRMZM2G056424_P01,391.9769561224785
GRMZM2G156476_P01,453.0774039959142
GRMZM2G050961_P01,9.733593417726187
GRMZM2G073916_P01,233.7795029712557
GRMZM2G084783_P02,1673.544890528118
GRMZM2G089317_P01,1673.544890528118
GRMZM2G100976_P01,1673.544890528118
GRMZM2G131249_P03,12.4636300487004
GRMZM2G154499_P01,261.67302155649
GRMZM5G894932_P01,233.7795029712557
GRMZM2G121520_P01,3540.4449376993134
GRMZM2G168791_P01,3540.4449376993134
GRMZM2G324285_P01,0.0
GRMZM2G073498_P01,1166.3746530478438
GRMZM2G089491_P01,476.7044486454747
GRMZM2G105844_P01,147.4441479900312
GRMZM2G111713_P01,419.70725729006494
GRMZM2G149605_P01,95.77594270918539
GRMZM2G177659_P01,508.30160579605223
GRMZM2G339503_P01,346.99385428319385
GRMZM2G051270_P01,0.0
GRMZM2G149952_P01,0.0
GRMZM2G158147_P01,0.0
GRMZM2G051458_P01,0.8807606764275786
GRMZM2G051613_P02,432.0052499122904
GRMZM2G051626_P02,0.0
GRMZM2G071154_P01,296.08647604582995
GRMZM2G052078_P02,0.0
GRMZM2G069649_P01,557.5931576206493
AC207722.2_FGP009,0.0
GRMZM2G056661_P01,47.88595306579851
GRMZM2G057853_P01,47.88595306579851
GRMZM2G100242_P02,47.88595306579851
GRMZM2G113033_P01,12686.61066928
GRMZM2G331533_P01,47.88595306579851
GRMZM2G449123_P09,0.0
GRMZM2G085005_P01,368.7543931490955
GRMZM2G052266_P01,0.0
GRMZM2G076484_P01,16.986540589549932
GRMZM2G143246_P01,51.11728681459098
GRMZM2G357923_P01,222.66614003931144
GRMZM2G142437_P01,0.03274163344134127
GRMZM2G137961_P01,0.0
GRMZM2G344924_P01,0.0
GRMZM2G052471_P01,0.0
GRMZM2G164136_P01,1077.3962738904922
GRMZM2G052610_P01,0.0
GRMZM2G052670_P01,1621.1338747177765
GRMZM2G347541_P01,12.105782416164887
GRMZM2G052688_P01,0.0
GRMZM2G080314_P01,0.0
GRMZM2G052740_P01,0.0
GRMZM2G052776_P01,12553.537527067305
GRMZM2G148964_P01,67.53752706731056
GRMZM2G153488_P01,0.0
GRMZM2G331522_P01,0.0
GRMZM2G374405_P01,67.53752706731056
GRMZM2G052875_P02,16.119852926309214
GRMZM2G052880_P01,0.0
GRMZM2G052893_P01,0.0
GRMZM2G053079_P01,0.0
GRMZM2G089638_P01,0.3811246065366331
GRMZM2G414528_P01,0.0
GRMZM2G053298_P01,0.0
GRMZM2G375675_P01,0.0
GRMZM2G053299_P01,13281.817574316314
GRMZM2G071327_P01,0.0
GRMZM2G136662_P02,3.772165459209835
GRMZM2G123987_P01,3.877682601690672
GRMZM5G825110_P02,171.57015454739482
GRMZM2G053554_P01,0.0
GRMZM2G053669_P01,760.3151842498371
GRMZM2G074589_P01,4875.491730716005
GRMZM2G078472_P03,0.0
GRMZM2G093175_P01,0.0
GRMZM2G119248_P02,0.0
GRMZM2G313272_P01,1779.8458361652927
GRMZM2G053676_P01,24969.999999999985
GRMZM2G021567_P01,12485.999999999995
GRMZM2G067764_P01,12485.999999999998
GRMZM2G073045_P01,139.97709819020395
GRMZM2G076841_P01,133.53282696906857
GRMZM2G080542_P01,0.0
GRMZM2G109032_P01,0.0
GRMZM2G053766_P01,1.3492167533797281
GRMZM2G392710_P01,119.09911293184604
GRMZM2G053980_P01,5.758219105347846
GRMZM2G008369_P01,0.0
GRMZM2G055643_P03,47.474656200734614
GRMZM2G054247_P01,9617.730755649292
GRMZM2G089296_P02,356.7158764033214
GRMZM2G147603_P02,12696.860196342423
GRMZM2G160842_P02,610.9705739525406
GRMZM2G162356_P01,1720.1722846337618
GRMZM2G170591_P04,209947.39710789477
GRMZM2G174971_P01,83.04863619611054
GRMZM2G431251_P01,1.3492167533797281
GRMZM2G054537_P01,79.16227295858728
GRMZM2G166176_P01,0.0
GRMZM2G054621_P01,10058.909862877314
GRMZM2G015784_P01,14.003315240962515
